symbol,side,entry_price,avg_exit_price,size_usdt,pnl_usdt,pnl_pct,fee_total,funding_paid,entry_ts,exit_ts,duration_min,score,exit_reason,correlation_id,source,confs,regime,macro_risk
BTC/USDT,LONG,76715.991994,76472.898714,186.7383,-0.6664,-0.36,0.1494,0.0,2026-04-29T14:06:56.262975+00:00,2026-04-29T14:15:16.175352+00:00,8.3,6,sl,c04737449920,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4514.549644,4533.728606,186.9197,-0.8689,-0.46,0.1495,0.0,2026-04-29T13:41:07.514443+00:00,2026-04-29T14:20:34.609381+00:00,39.5,6,sl,d409dfd552e3,internal,"['EMA200-H4 baissier', 'BOS H2/H1', 'H2+H1 alignés', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76648.36144,76631.996732,186.5632,-0.1144,-0.06,0.1493,0.0,2026-04-29T14:16:37.769990+00:00,2026-04-29T14:31:11.060881+00:00,14.6,6,sl,5198292bd47a,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76623.116302,76384.142,186.4101,-0.6559,-0.35,0.1491,0.0,2026-04-29T14:48:43.302921+00:00,2026-04-29T15:05:15.602621+00:00,16.5,6,sl,647e29465c62,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4528.211442,4548.02718,186.4539,-0.8905,-0.48,0.1492,0.0,2026-04-29T14:21:31.890266+00:00,2026-04-29T15:36:34.130657+00:00,75.0,7,sl,bcd23179614b,internal,"['EMA200-H4 baissier', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme']",VOLATILE,0.0
BTC/USDT,LONG,76313.630722,76074.567856,186.2471,-0.6579,-0.35,0.149,0.0,2026-04-29T15:14:19.856128+00:00,2026-04-29T15:37:17.519967+00:00,23.0,6,sl,79cd6ecc8ade,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76023.716878,75771.20998,185.9018,-0.6918,-0.37,0.1487,0.0,2026-04-29T15:45:14.080324+00:00,2026-04-29T15:51:18.462976+00:00,6.1,6,sl,65b856d2afbd,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4542.273,4561.445226,185.9658,-0.8593,-0.46,0.1488,0.0,2026-04-29T15:38:01.232373+00:00,2026-04-29T16:04:17.672958+00:00,26.3,6,sl,128a34e12bc1,internal,"['EMA200-H4 baissier', 'BOS H2/H1', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme']",VOLATILE,0.0
BTC/USDT,LONG,75960.338874,75996.550661,185.7427,0.0143,0.01,0.1486,0.0,2026-04-29T16:01:30.285396+00:00,2026-04-29T16:19:23.771495+00:00,17.9,6,sl,db25393a3463,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75893.828992,75657.548218,185.6011,-0.6521,-0.35,0.1485,0.0,2026-04-29T16:22:00.997482+00:00,2026-04-29T16:24:36.268776+00:00,2.6,6,sl,b8ee67065e52,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75875.367922,75988.357913,185.5074,0.202,0.11,0.1484,0.0,2026-04-29T16:39:15.947237+00:00,2026-04-29T17:20:49.386492+00:00,41.6,6,tp_cascade,ea66b226b2d0,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76025.117718,76132.826813,185.548,0.1886,0.1,0.1484,0.0,2026-04-29T17:43:29.332936+00:00,2026-04-29T18:00:03.313088+00:00,16.6,6,tp_cascade,cacadef73df2,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4555.405116,4545.595956,185.6423,0.3255,0.18,0.1485,0.0,2026-04-29T16:06:06.414768+00:00,2026-04-29T18:00:25.427215+00:00,114.3,6,tp_cascade,129cdd73ed65,internal,"['EMA200-H4 baissier', 'BOS H2/H1', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme']",VOLATILE,0.0
BTC/USDT,LONG,76157.81729,75920.17055,185.5672,-0.6533,-0.35,0.1485,0.0,2026-04-29T18:01:35.682463+00:00,2026-04-29T18:03:08.044904+00:00,1.5,6,sl,722fad6c9cb7,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Delta volume confirme', 'Liquidity sweep', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4542.153072,4532.372493,185.5291,0.3252,0.18,0.1484,0.0,2026-04-29T18:01:58.135346+00:00,2026-04-29T18:15:31.352463+00:00,13.6,6,tp_cascade,a784f8278426,internal,"['EMA200-H4 baissier', 'BOS H2/H1', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4532.468886,4529.140255,185.4719,0.062,0.03,0.1484,0.0,2026-04-29T18:17:05.590999+00:00,2026-04-29T18:36:25.705863+00:00,19.3,5,sl,6d771c812f70,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75175.438216,75284.257027,185.5037,0.1943,0.1,0.1484,0.0,2026-04-29T18:33:09.514543+00:00,2026-04-29T18:50:46.072799+00:00,17.6,6,tp_cascade,27dd803de1e8,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4532.199048,4528.490365,185.4998,0.0776,0.04,0.1484,0.0,2026-04-29T18:36:41.727667+00:00,2026-04-29T18:52:24.186938+00:00,15.7,5,sl,092ad204d7ac,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75573.3168,75338.16996,185.3715,-0.6509,-0.35,0.1483,0.0,2026-04-29T19:04:12.919071+00:00,2026-04-29T19:10:05.364053+00:00,5.9,6,sl,e2ac4b261218,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4527.651778,4546.316154,185.4942,-0.8389,-0.45,0.1484,0.0,2026-04-29T18:54:56.221113+00:00,2026-04-29T19:14:47.724071+00:00,19.9,5,sl,91b275033a87,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75596.070444,75354.769994,185.1433,-0.665,-0.36,0.1481,0.0,2026-04-29T19:19:07.541661+00:00,2026-04-29T19:31:04.231546+00:00,11.9,6,sl,ad8eec16a2cb,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4543.232424,4543.695977,185.1666,-0.0929,-0.05,0.1481,0.0,2026-04-29T19:15:10.009307+00:00,2026-04-29T19:49:18.900373+00:00,34.1,5,sl,5742714dea06,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75514.921784,75555.389517,184.9524,0.0252,0.01,0.148,0.0,2026-04-29T19:51:30.586707+00:00,2026-04-29T20:14:21.946726+00:00,22.9,6,sl,4d4ed722c3f6,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75713.30074,75704.212965,184.9731,-0.0962,-0.05,0.148,0.0,2026-04-29T20:33:36.569943+00:00,2026-04-29T20:57:57.713398+00:00,24.4,6,sl,4f7a0fa09dba,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75717.413206,75842.364195,184.8997,0.2311,0.12,0.1479,0.0,2026-04-29T21:01:23.929434+00:00,2026-04-29T21:41:58.834500+00:00,40.6,6,tp_cascade,e59cee5d1262,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75901.153384,75878.596728,184.971,-0.129,-0.07,0.148,0.0,2026-04-29T22:03:12.751006+00:00,2026-04-29T22:25:11.012120+00:00,22.0,6,sl,c1e91816a22e,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75867.062942,75877.324073,184.8899,-0.0489,-0.03,0.1479,0.0,2026-04-29T22:29:10.834757+00:00,2026-04-29T23:21:17.961887+00:00,52.1,6,sl,5f35bc513fe1,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4541.37354,4560.2345,184.9853,-0.8423,-0.46,0.148,0.0,2026-04-29T19:50:25.524024+00:00,2026-04-30T00:00:04.992766+00:00,249.7,5,sl,5ef287ff19b0,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75853.714938,75644.48606,184.8463,-0.5838,-0.32,0.1479,0.0,2026-04-29T23:23:44.024743+00:00,2026-04-30T00:15:35.656329+00:00,51.9,6,sl,bd12ccf755a1,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75732.672356,75771.219208,184.5543,0.0202,0.01,0.1476,0.0,2026-04-30T00:17:56.513741+00:00,2026-04-30T00:30:25.683955+00:00,12.5,6,tp_cascade,94ec62989ade,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75968.423722,76024.45804,184.5225,0.0624,0.03,0.1476,0.0,2026-04-30T00:33:28.954654+00:00,2026-04-30T00:39:03.450310+00:00,5.6,6,tp_cascade,63de21e446d9,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,4552.06712,4570.770818,184.6947,-0.8328,-0.45,0.1478,0.0,2026-04-30T00:04:58.037368+00:00,2026-04-30T00:47:19.619027+00:00,42.4,5,sl,c18c8207bbc9,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme']",VOLATILE,0.0
BTC/USDT,LONG,76107.116888,76189.222389,184.5008,0.1252,0.07,0.1476,0.0,2026-04-30T00:43:38.567014+00:00,2026-04-30T00:53:05.662987+00:00,9.5,6,tp_cascade,6fd6fc0b4590,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76374.617292,76139.928616,184.4089,-0.6404,-0.35,0.1475,0.0,2026-04-30T00:54:06.294093+00:00,2026-04-30T01:06:00.570098+00:00,11.9,6,sl,6bcaad685e7f,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76275.467838,76256.800144,184.2661,-0.1188,-0.06,0.1474,0.0,2026-04-30T01:09:30.610658+00:00,2026-04-30T01:36:04.245191+00:00,26.6,7,sl,c6df4e9fe25f,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4558.653166,4577.875078,184.2249,-0.8505,-0.46,0.1474,0.0,2026-04-30T01:24:10.585356+00:00,2026-04-30T01:54:11.963056+00:00,30.0,5,sl,291834f47270,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme']",VOLATILE,0.0
BTC/USDT,LONG,76318.543668,76345.097141,184.1164,-0.0096,-0.01,0.1473,0.0,2026-04-30T01:39:51.036874+00:00,2026-04-30T01:56:31.944547+00:00,16.7,6,sl,57942e243267,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76311.799624,76072.92884,184.0261,-0.6496,-0.35,0.1472,0.0,2026-04-30T01:57:20.675330+00:00,2026-04-30T02:29:58.088413+00:00,32.6,6,sl,2047e7530c95,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,75750.67315,75480.6844,183.8815,-0.7289,-0.4,0.1471,0.0,2026-04-30T02:34:05.054054+00:00,2026-04-30T02:38:36.329658+00:00,4.5,6,sl,8a77dfaf7848,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,75632.982578,75775.949268,183.721,0.2738,0.15,0.147,0.0,2026-04-30T02:39:08.657332+00:00,2026-04-30T03:30:01.553736+00:00,50.9,6,tp_cascade,b56e304e64a4,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,75892.338098,75873.239854,183.7356,-0.1198,-0.07,0.147,0.0,2026-04-30T03:31:50.369978+00:00,2026-04-30T04:03:24.186562+00:00,31.6,6,sl,8d1724b45a28,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,75835.634096,75614.70394,183.7433,-0.6088,-0.33,0.147,0.0,2026-04-30T04:15:59.265009+00:00,2026-04-30T04:30:39.875198+00:00,14.7,6,sl,4f3f0ef80c0b,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4555.46508,4545.655791,183.7573,0.3222,0.18,0.147,0.0,2026-04-30T03:14:15.910762+00:00,2026-04-30T04:33:48.818076+00:00,79.5,5,tp_cascade,2144b4c7e5ad,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme']",VOLATILE,0.0
BTC/USDT,LONG,75668.333776,75442.247476,183.5519,-0.6218,-0.34,0.1468,0.0,2026-04-30T05:11:52.799420+00:00,2026-04-30T05:25:38.915458+00:00,13.8,6,sl,9af23ce30c0b,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4538.695148,4557.33276,183.6357,-0.8275,-0.45,0.1469,0.0,2026-04-30T04:48:59.695857+00:00,2026-04-30T05:32:23.664761+00:00,43.4,5,sl,7390b2bdbd23,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme']",VOLATILE,0.0
BTC/USDT,LONG,75479.690658,75550.174014,183.3946,0.0979,0.05,0.1467,0.0,2026-04-30T05:30:19.037687+00:00,2026-04-30T05:35:10.481349+00:00,4.9,6,tp_cascade,9affcd9f40de,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4552.446892,4571.351166,183.3241,-0.8346,-0.46,0.1467,0.0,2026-04-30T05:33:17.468619+00:00,2026-04-30T06:32:34.042321+00:00,59.3,6,sl,5030c95adafc,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,75738.926106,75715.999122,183.2459,-0.1288,-0.07,0.1466,0.0,2026-04-30T05:40:46.256429+00:00,2026-04-30T06:44:45.355643+00:00,64.0,6,sl,2e75d4e43318,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4565.449086,4585.19947,183.1353,-0.8655,-0.47,0.1465,0.0,2026-04-30T06:33:50.592422+00:00,2026-04-30T06:58:10.558349+00:00,24.3,5,sl,a1441a7cc354,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,75805.746174,75762.4289,182.8605,-0.1776,-0.1,0.1463,0.0,2026-04-30T07:06:52.559162+00:00,2026-04-30T07:14:05.400254+00:00,7.2,6,sl,62e477b6087c,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76045.610006,76082.256374,182.8282,0.0149,0.01,0.1463,0.0,2026-04-30T07:37:14.921617+00:00,2026-04-30T07:50:09.724164+00:00,12.9,6,tp_cascade,cd54baf46dbe,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4579.040926,4598.547474,182.9116,-0.8524,-0.47,0.1463,0.0,2026-04-30T06:59:04.657787+00:00,2026-04-30T07:57:03.193283+00:00,58.0,6,sl,62ebc09aebfb,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4593.971962,4616.007944,182.629,-0.9491,-0.52,0.1461,0.0,2026-04-30T07:57:13.935598+00:00,2026-04-30T08:04:38.370493+00:00,7.4,5,sl,732ef3394018,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76178.599752,75975.677226,182.7243,-0.5598,-0.31,0.1462,0.0,2026-04-30T07:55:41.900084+00:00,2026-04-30T08:23:28.174054+00:00,27.8,7,sl,cf71fb06c7bf,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76066.902774,76060.454729,182.318,-0.0884,-0.05,0.1458,0.0,2026-04-30T08:23:33.673026+00:00,2026-04-30T08:30:37.268492+00:00,7.1,6,sl,81aecbfc1b74,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76117.853326,76157.912886,182.2636,0.0231,0.01,0.1458,0.0,2026-04-30T08:33:37.552682+00:00,2026-04-30T09:30:27.726274+00:00,56.8,7,tp_cascade,ff2d8c961f9f,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4605.944774,4625.503638,182.4049,-0.8475,-0.46,0.1459,0.0,2026-04-30T08:09:29.530658+00:00,2026-04-30T09:31:11.238009+00:00,81.7,5,sl,9f38158da55e,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76364.471208,76158.67736,182.0852,-0.5635,-0.31,0.1457,0.0,2026-04-30T09:31:22.516581+00:00,2026-04-30T09:33:54.047794+00:00,2.5,6,sl,72be3388ba38,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76315.762,76095.585238,181.9783,-0.5978,-0.33,0.1456,0.0,2026-04-30T09:36:25.551683+00:00,2026-04-30T09:42:54.006936+00:00,6.5,6,sl,f0b7ebe956d8,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76139.916556,76105.162005,181.8769,-0.1557,-0.09,0.1455,0.0,2026-04-30T09:46:29.756517+00:00,2026-04-30T09:53:57.164531+00:00,7.5,6,sl,234fe115bece,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4619.746488,4621.035465,182.1073,-0.1236,-0.07,0.1457,0.0,2026-04-30T09:31:16.722550+00:00,2026-04-30T10:02:01.021736+00:00,30.7,5,sl,66e2128f9ea5,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (intact)', 'OB/FVG double conf 15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76185.673994,75982.153338,181.8026,-0.5584,-0.31,0.1454,0.0,2026-04-30T09:56:57.681710+00:00,2026-04-30T10:19:58.701138+00:00,23.0,6,sl,9f315ed0f55a,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4615.768876,4635.069374,181.7276,-0.8326,-0.46,0.1454,0.0,2026-04-30T10:04:31.227855+00:00,2026-04-30T10:27:39.920166+00:00,23.1,5,sl,52c3c7e58432,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,76100.83312,76136.249458,181.5526,0.0119,0.01,0.1452,0.0,2026-04-30T10:22:35.773410+00:00,2026-04-30T11:12:27.191373+00:00,49.9,6,tp_cascade,b3001e37497c,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76210.769042,76010.3664,181.3891,-0.5495,-0.3,0.1451,0.0,2026-04-30T11:14:28.245672+00:00,2026-04-30T11:32:32.408923+00:00,18.1,6,sl,678dd539e2ef,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76131.881738,75916.442788,181.3396,-0.5857,-0.32,0.1451,0.0,2026-04-30T11:36:24.719992+00:00,2026-04-30T11:41:48.415795+00:00,5.4,7,sl,2266137a6f09,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
PAXG/USDT,SHORT,4627.711706,4628.55772,181.3813,-0.1057,-0.06,0.1451,0.0,2026-04-30T10:29:17.482438+00:00,2026-04-30T11:49:09.349948+00:00,79.9,5,sl,dab515b97c08,internal,"['EMA200-H4 baissier', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Delta volume confirme', 'ADX régime TREND']",TREND,0.0
BTC/USDT,LONG,75943.348686,75978.691783,181.2085,0.0119,0.01,0.145,0.0,2026-04-30T11:46:31.080100+00:00,2026-04-30T11:49:14.624796+00:00,2.7,6,tp_cascade,5c6c4414aa8b,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76066.852744,76116.657753,181.1377,0.0462,0.03,0.1449,0.0,2026-04-30T11:51:35.653288+00:00,2026-04-30T12:17:12.337740+00:00,25.6,6,tp_cascade,3d9444378663,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
BTC/USDT,LONG,76254.62534,76296.805833,181.0961,0.0277,0.02,0.1449,0.0,2026-04-30T12:17:24.011302+00:00,2026-04-30T12:30:59.233582+00:00,13.6,6,tp_cascade,1312133ee5f5,internal,"['EMA200-H4 haussier', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'ADX régime RANGE']",RANGE,0.0
